Order ID,Customer ID,Location Id,Order Date
CA-2016-DB13360140-41231,DB-133601404,UniteUtahSalt Lake City,11/18/2016
CA-2016-AD10180140-41231,AD-101801406,UnitePennsPhiladelphia,11/18/2016
MX-2016-TB2140031-41232,TB-2140031,CubaLas TPuerto Padre,11/19/2016
IN-2016-BB1099092-41232,BB-1099092,New ZWelliWellington,11/19/2016
CA-2016-KH16330140-41232,KH-163301406,UniteNew YNew York City,11/19/2016
US-2016-JK15325140-41233,JK-153251402,UniteTexasDallas,11/20/2016
TU-2016-LR6915134-41233,LR-6915134,TurkeManisTurgutlu,11/20/2016
NI-2016-TT1122095-41233,TT-1122095,NigerAnambOnitsha,11/20/2016
NI-2016-RF984095-41233,RF-984095,NigerKanoKano,11/20/2016
MX-2016-NP1832531-41233,NP-1832531,CubaHolguHolguín,11/20/2016
MX-2016-FM1421551-41233,FM-1421551,GuateGuateAmatitlán,11/20/2016
MX-2016-EH1400531-41233,EH-1400531,CubaLas TLas Tunas,11/20/2016
IT-2016-DJ1363045-41233,DJ-1363045,FrancLanguMuret,11/20/2016
IN-2016-DH1367558-41233,DH-1367558,IndiaUttarGorakhpur,11/20/2016
ES-2016-NC1834045-41233,NC-1834045,FrancProveAntibes,11/20/2016
ES-2016-JE1571548-41233,JE-1571548,GermaNorthHattingen,11/20/2016
EG-2016-PM913538-41233,PM-913538,EgyptBur SPort Said,11/20/2016
CA-2016-SC20680140-41233,SC-206801404,UniteCalifSan Francisco,11/20/2016
CA-2016-GR14560140-41233,GR-145601404,UniteCalifSan Francisco,11/20/2016
CA-2016-DH13075140-41233,DH-130751408,UniteKentuRichmond,11/20/2016
BO-2016-RB957013-41233,RB-957013,BelarHomyeHomyel',11/20/2016
US-2016-TC21475140-41234,TC-214751402,UniteIllinBolingbrook,11/21/2016
US-2016-AH1046536-41234,AH-1046536,DominSantoSanto Domingo,11/21/2016
MX-2016-ST2053093-41234,ST-2053093,NicarChinaChinandega,11/21/2016
MX-2016-SS2041016-41234,SS-2041016,BolivLa PaLa Paz,11/21/2016
MX-2016-SM2032036-41234,SM-2032036,DominSan JSan Juan de la Maguana,11/21/2016
MX-2016-MH1778582-41234,MH-1778582,MexicDistrMexico City,11/21/2016
MX-2016-EM1414028-41234,EM-1414028,ColomTolimIbagué,11/21/2016
MX-2016-DP1316582-41234,DP-1316582,MexicCoahuPiedras Negras,11/21/2016
IV-2016-BE133529-41234,BE-133529,Cote ValleBouake,11/21/2016
IT-2016-SS2051545-41234,SS-2051545,FrancAlsacReims,11/21/2016
IN-2016-NW1840027-41234,NW-1840027,ChinaAnhuiJieshou,11/21/2016
IN-2016-JW1595558-41234,JW-1595558,IndiaKeralKollam,11/21/2016
IN-2016-JW152207-41234,JW-152207,AustrSouthGawler,11/21/2016
IN-2016-GM146807-41234,GM-146807,AustrAustrCanberra,11/21/2016
ID-2016-MS1798059-41234,MS-1798059,IndonJawa Bekasi,11/21/2016
ID-2016-JE1574559-41234,JE-1574559,IndonJakarJakarta,11/21/2016
ES-2016-ZD2192548-41234,ZD-2192548,GermaBremeBremen,11/21/2016
ES-2016-TB215958-41234,TB-215958,AustrViennVienna,11/21/2016
ES-2016-LS17230139-41234,LS-17230139,UniteEnglaGuildford,11/21/2016
ES-2016-BT1153045-41234,BT-1153045,FrancIle-dVincennes,11/21/2016
ES-2016-BT1130548-41234,BT-1130548,GermaBavarAugsburg,11/21/2016
CG-2016-BN147033-41234,BN-147033,DemocKinshKinshasa,11/21/2016
CA-2016-SP20920140-41234,SP-209201404,UniteCalifLos Angeles,11/21/2016
CA-2016-RB19645140-41234,RB-196451408,UniteGeorgAtlanta,11/21/2016
CA-2016-RA19885140-41234,RA-198851408,UniteGeorgColumbus,11/21/2016
CA-2016-EH14185140-41234,EH-141851402,UniteTexasPasadena,11/21/2016
US-2016-SC20095140-41235,SC-200951404,UniteCalifLos Angeles,11/22/2016
US-2016-EN13780101-41235,EN-13780101,PeruLima Lima,11/22/2016
US-2016-DK12835140-41235,DK-128351402,UniteTexasHouston,11/22/2016
TU-2016-MO7800134-41235,MO-7800134,TurkeIstanIstanbul,11/22/2016
TU-2016-CS1845134-41235,CS-1845134,TurkeIstanIstanbul,11/22/2016
MZ-2016-EM409587-41235,EM-409587,MozamSofalBeira,11/22/2016
MX-2016-DS1303018-41235,DS-1303018,BraziRio GSanta Rosa,11/22/2016
MX-2016-BE1141082-41235,BE-1141082,MexicVeracAcayucan,11/22/2016
MO-2016-KT646586-41235,KT-646586,MorocRabatSale,11/22/2016
KG-2016-RO978070-41235,RO-978070,KyrgyBishkBishkek,11/22/2016
IZ-2016-FH436561-41235,FH-436561,IraqAl BaBasra,11/22/2016
IN-2016-SC2077058-41235,SC-2077058,IndiaChhatKota,11/22/2016
ID-2016-PG1882059-41235,PG-1882059,IndonKalimPontianak,11/22/2016
ID-2016-EH1400578-41235,EH-1400578,MalayKualaKuala Lumpur,11/22/2016
ID-2016-BM1114059-41235,BM-1114059,IndonJakarJakarta,11/22/2016
ES-2016-RE1945048-41235,RE-1945048,GermaBadenUlm,11/22/2016
ES-2016-AG1033045-41235,AG-1033045,FrancLanguCarcassonne,11/22/2016
CA-2016-SS20140140-41235,SS-201401402,UniteTexasMesquite,11/22/2016
CA-2016-SM20005140-41235,SM-200051404,UniteArizoScottsdale,11/22/2016
CA-2016-PB19210140-41235,PB-192101406,UnitePennsPhiladelphia,11/22/2016
CA-2016-ED13885140-41235,ED-138851402,UniteTexasHouston,11/22/2016
CA-2016-EB375023-41235,EB-375023,CanadOntarOshawa,11/22/2016
CA-2016-BT11440140-41235,BT-114401402,UniteMichiDetroit,11/22/2016
AG-2016-AS2853-41235,AS-2853,AlgerConstConstantine,11/22/2016
US-2016-CY1274536-41236,CY-1274536,DominSantoSanto Domingo,11/23/2016
TU-2016-MB7305134-41236,MB-7305134,TurkeAnkarCankaya,11/23/2016
MX-2016-SC2030531-41236,SC-2030531,CubaMatanCárdenas,11/23/2016
MX-2016-DP1310582-41236,DP-1310582,MexicNuevoMonterrey,11/23/2016
MX-2016-AA1031582-41236,AA-1031582,MexicDistrMexico City,11/23/2016
MO-2016-KD634586-41236,KD-634586,MorocGrandCasablanca,11/23/2016
ID-2016-RO1978059-41236,RO-1978059,IndonRiauDumai,11/23/2016
ES-2016-TB216258-41236,TB-216258,AustrViennVienna,11/23/2016
CA-2016-VG21790140-41236,VG-217901404,UniteCalifSan Diego,11/23/2016
CA-2016-TH21100140-41236,TH-211001406,UniteOhioToledo,11/23/2016
CA-2016-RB19435140-41236,RB-194351402,UniteMissoSaint Louis,11/23/2016
CA-2016-NG18430140-41236,NG-184301406,UniteOhioCincinnati,11/23/2016
CA-2016-NG18355140-41236,NG-183551402,UniteMichiJackson,11/23/2016
CA-2016-MY18295140-41236,MY-182951406,UniteOhioColumbus,11/23/2016
CA-2016-HR14830140-41236,HR-148301404,UniteWashiSeattle,11/23/2016
CA-2016-HP14815140-41236,HP-148151408,UniteVirgiVirginia Beach,11/23/2016
CA-2016-EH13990140-41236,EH-139901404,UniteCalifSacramento,11/23/2016
CA-2016-DK12985140-41236,DK-129851402,UniteIllinChicago,11/23/2016
CA-2016-AT10435140-41236,AT-104351406,UniteOhioAkron,11/23/2016
US-2016-SE20110140-41237,SE-201101404,UniteOregoSpringfield,11/24/2016
US-2016-RB19435140-41237,RB-194351404,UniteCalifLos Angeles,11/24/2016
US-2016-LD1700582-41237,LD-1700582,MexicTamauRío Bravo,11/24/2016
US-2016-JA1597055-41237,JA-1597055,HonduCholuCholuteca,11/24/2016
TU-2016-CV2295134-41237,CV-2295134,TurkeSirnaCizre,11/24/2016
SF-2016-EB3975117-41237,EB-3975117,SouthWesteCape Town,11/24/2016
MX-2016-VG2179039-41237,VG-2179039,El SaSan SIlopango,11/24/2016
MX-2016-RD1993051-41237,RD-1993051,GuateChimaChimaltenango,11/24/2016
MX-2016-MG1787582-41237,MG-1787582,MexicJalisZapopan,11/24/2016
MO-2016-SM1032086-41237,SM-1032086,MorocFès-BFes,11/24/2016
IT-2016-NF18385139-41237,NF-18385139,UniteEnglaBirmingham,11/24/2016
IN-2016-TA213857-41237,TA-213857,AustrVictoBallarat,11/24/2016
IN-2016-RD195857-41237,RD-195857,AustrNew SWollongong,11/24/2016
IN-2016-MA179957-41237,MA-179957,AustrVictoMelbourne,11/24/2016
IN-2016-JE1547527-41237,JE-1547527,ChinaJilinYushu,11/24/2016
IN-2016-HL150407-41237,HL-150407,AustrTasmaHobart,11/24/2016
IN-2016-AG10675102-41237,AG-10675102,PhiliCalabBacoor,11/24/2016
ID-2016-VG2180559-41237,VG-2180559,IndonJawa Bogor,11/24/2016
ID-2016-MM182807-41237,MM-182807,AustrWestePerth,11/24/2016
ID-2016-CR12730113-41237,CR-12730113,SingaSingaSingapore,11/24/2016
ID-2016-AP10720130-41237,AP-10720130,ThailBangkBangkok,11/24/2016
ID-2016-AH10195102-41237,AH-10195102,PhiliCalabAntipolo,11/24/2016
ES-2016-NP18700120-41237,NP-18700120,SpainAndalFuengirola,11/24/2016
CA-2016-MP18175140-41237,MP-181751406,UniteNew YNew York City,11/24/2016
CA-2016-MC17590140-41237,MC-175901402,UniteTexasArlington,11/24/2016
CA-2016-LW16825140-41237,LW-168251404,UniteCalifBrentwood,11/24/2016
CA-2016-AR10540140-41237,AR-105401406,UniteRhodeWoonsocket,11/24/2016
US-2016-LS16975140-41238,LS-169751404,UniteCalifSan Francisco,11/25/2016
US-2016-JE15745140-41238,JE-157451402,UniteTexasHouston,11/25/2016
UP-2016-MB8085137-41238,MB-8085137,UkraiL'vivDrogobych,11/25/2016
MX-2016-TZ2144539-41238,TZ-2144539,El SaSan SSan Salvador,11/25/2016
MX-2016-GZ1454582-41238,GZ-1454582,MexicBaja Tijuana,11/25/2016
MX-2016-CC1261018-41238,CC-1261018,BraziSantaChapecó,11/25/2016
IT-2016-JR1567048-41238,JR-1567048,GermaNorthMenden,11/25/2016
IN-2016-LE1681066-41238,LE-1681066,JapanChibaMatsudo,11/25/2016
ES-2016-HM1486064-41238,HM-1486064,ItalyTuscaFlorence,11/25/2016
ES-2016-BS1138048-41238,BS-1138048,GermaNorthVelbert,11/25/2016
CA-2016-NW18400140-41238,NW-184001404,UniteOregoTigard,11/25/2016
CA-2016-LS17245140-41238,LS-172451406,UniteNew YUtica,11/25/2016
CA-2016-LS17200140-41238,LS-172001404,UniteCalifFresno,11/25/2016
IT-2016-MS17770104-41239,MS-17770104,PortuLisboLisbon,11/26/2016
ES-2016-AJ1094545-41239,AJ-1094545,FrancIle-dGrigny,11/26/2016
CA-2016-MS17770140-41239,MS-177701406,UniteNew YNew York City,11/26/2016
CA-2016-JO15145140-41239,JO-151451406,UniteNew YBuffalo,11/26/2016
US-2016-PF191655-41240,PF-191655,ArgenSaltaSalta,11/27/2016
US-2016-MO1780098-41240,MO-1780098,PanamPanamPanama City,11/27/2016
US-2016-MC17635140-41240,MC-176351402,UniteIndiaRichmond,11/27/2016
TZ-2016-RP9270129-41240,RP-9270129,TanzaMwanzMwanza,11/27/2016
RO-2016-PS8970107-41240,PS-8970107,RomanSibiuSibiu,11/27/2016
PL-2016-LA6780103-41240,LA-6780103,PolanSilesBytom,11/27/2016
NI-2016-IL510095-41240,IL-510095,NigerLagosLagos,11/27/2016
MX-2016-SC2084582-41240,SC-2084582,MexicCoahuMonclova,11/27/2016
MX-2016-SC2038051-41240,SC-2038051,GuateGuateMixco,11/27/2016
MX-2016-RF1934531-41240,RF-1934531,CubaGranmBayamo,11/27/2016
MX-2016-JM1526531-41240,JM-1526531,CubaPinarPinar del Río,11/27/2016
IV-2016-SF1020029-41240,SF-1020029,Cote ValleBouake,11/27/2016
IT-2016-RB1957091-41240,RB-1957091,NetheNorthHaarlem,11/27/2016
IT-2016-KM16720139-41240,KM-16720139,UniteEnglaLondon,11/27/2016
IN-2016-VM2183558-41240,VM-2183558,IndiaTelanHyderabad,11/27/2016
IN-2016-PV1898558-41240,PV-1898558,IndiaTamilSalem,11/27/2016
IN-2016-KN167057-41240,KN-167057,AustrNew STamworth,11/27/2016
ID-2016-SC2069558-41240,SC-2069558,IndiaMaharMumbai,11/27/2016
ID-2016-DL129257-41240,DL-129257,AustrNew SSydney,11/27/2016
ID-2016-AG10330102-41240,AG-10330102,PhiliCalabCainta,11/27/2016
ES-2016-PF1922596-41240,PF-1922596,NorwaOsloOslo,11/27/2016
ES-2016-DB1340564-41240,DB-1340564,ItalyLombaMilan,11/27/2016
CA-2016-SG20470140-41240,SG-204701404,UniteCalifSan Francisco,11/27/2016
CA-2016-MO17500140-41240,MO-175001406,UniteNew YFreeport,11/27/2016
CA-2016-DH13675140-41240,DH-136751404,UniteCalifSan Francisco,11/27/2016
CA-2016-CS12250140-41240,CS-122501408,UniteSouthColumbia,11/27/2016
CA-2016-BT11680140-41240,BT-116801402,UniteTexasHouston,11/27/2016
CA-2016-BF11080140-41240,BF-110801408,UniteAlabaMontgomery,11/27/2016
US-2016-TB2135598-41241,TB-2135598,PanamPanamPanama City,11/28/2016
US-2016-TB2135518-41241,TB-2135518,BraziMaranPresidente Dutra,11/28/2016
US-2016-PB19150140-41241,PB-191501406,UniteNew YNew York City,11/28/2016
US-2016-CW1190536-41241,CW-1190536,DominSan PSan Pedro de Macorís,11/28/2016
US-2016-CC1243055-41241,CC-1243055,HonduFrancTegucigalpa,11/28/2016
US-2016-BS11380140-41241,BS-113801402,UniteIllinSkokie,11/28/2016
TX-2016-FO4305135-41241,FO-4305135,TurkmAshgaAshgabat,11/28/2016
RS-2016-TH11235108-41241,TH-11235108,RussiArkhaSeverodvinsk,11/28/2016
MX-2016-TC21535101-41241,TC-21535101,PeruLima Lima,11/28/2016
MX-2016-MP1817518-41241,MP-1817518,BraziBahiaFeira de Santana,11/28/2016
MX-2016-JH1618082-41241,JH-1618082,MexicDistrMexico City,11/28/2016
MX-2016-DK1337536-41241,DK-1337536,DominSantoSanto Domingo,11/28/2016
MX-2016-DB1361526-41241,DB-1361526,ChileSantiSantiago,11/28/2016
IT-2016-RP19855124-41241,RP-19855124,SwedeStockStockholm,11/28/2016
IN-2016-MC172757-41241,MC-172757,AustrNew SQueanbeyan,11/28/2016
IN-2016-LC1696058-41241,LC-1696058,IndiaGujarRajkot,11/28/2016
IN-2016-KT1646527-41241,KT-1646527,ChinaGuangZhanjiang,11/28/2016
ID-2016-NB1858092-41241,NB-1858092,New ZNelsoNelson,11/28/2016
ID-2016-KC1625597-41241,KC-1625597,PakisPunjaLahore,11/28/2016
ID-2016-BG1103559-41241,BG-1103559,IndonJawa Tasikmalaya,11/28/2016
ES-2016-CD1279045-41241,CD-1279045,FrancProveLa Seyne-sur-Mer,11/28/2016
ES-2016-BP11290120-41241,BP-11290120,SpainValenTorrevieja,11/28/2016
CA-2016-Co12640140-41241,Co-126401406,UnitePennsPhiladelphia,11/28/2016
CA-2016-AH10210140-41241,AH-102101404,UniteCalifSan Francisco,11/28/2016
UP-2016-MH8025137-41242,MH-8025137,UkraiKhmelKhmel'nyts'kyy,11/29/2016
UP-2016-JS5880137-41242,JS-5880137,UkraiVolynLuts'k,11/29/2016
MX-2016-KM1672018-41242,KM-1672018,BraziSão PBragança Paulista,11/29/2016
MX-2016-FM1429082-41242,FM-1429082,MexicDistrMexico City,11/29/2016
MX-2016-AH1069031-41242,AH-1069031,CubaCienfCienfuegos,11/29/2016
IT-2016-SC20725139-41242,SC-20725139,UniteEnglaHove,11/29/2016
IT-2016-AW1084091-41242,AW-1084091,NetheNorthAmsterdam,11/29/2016
IN-2016-PG1889527-41242,PG-1889527,ChinaGuangJiangmen,11/29/2016
IN-2016-MP179657-41242,MP-179657,AustrWesteGeraldton,11/29/2016
IN-2016-KL16645144-41242,KL-16645144,VietnHo ChHo Chi Minh City,11/29/2016
IN-2016-KD16615102-41242,KD-16615102,PhiliCalabAntipolo,11/29/2016
IN-2016-CK127607-41242,CK-127607,AustrVictoBendigo,11/29/2016
IN-2016-AR1054027-41242,AR-1054027,ChinaGuangShenzhen,11/29/2016
ID-2016-BN1147078-41242,BN-1147078,MalayKualaKuala Lumpur,11/29/2016
ES-2016-VB2174545-41242,VB-2174545,FrancIle-dParis,11/29/2016
ES-2016-RH19495120-41242,RH-19495120,SpainAndalMijas,11/29/2016
CA-2016-RF19345140-41242,RF-193451408,UniteFloriOrlando,11/29/2016
CA-2016-PB19150140-41242,PB-191501404,UniteArizoAvondale,11/29/2016
CA-2016-JL15505140-41242,JL-155051406,UniteNew YMount Vernon,11/29/2016
US-2016-MC17605140-41243,MC-176051402,UniteTexasHouston,11/30/2016
US-2016-CM1183055-41243,CM-1183055,HonduCholuCholuteca,11/30/2016
PU-2016-BT153053-41243,BT-153053,GuineBissaBissau,11/30/2016
NI-2016-FG426095-41243,FG-426095,NigerOyoIbadan,11/30/2016
MX-2016-KA1652593-41243,KA-1652593,NicarManagManagua,11/30/2016
MX-2016-CV1229516-41243,CV-1229516,BolivChuquSucre,11/30/2016
MX-2016-BM1114018-41243,BM-1114018,BraziPernaIgarassu,11/30/2016
MX-2016-AR1051051-41243,AR-1051051,GuateGuateMixco,11/30/2016
IT-2016-SC2072545-41243,SC-2072545,FrancIle-dParis,11/30/2016
IT-2016-LO17170124-41243,LO-17170124,SwedeStockStockholm,11/30/2016
IN-2016-KT16465144-41243,KT-16465144,VietnHo ChHo Chi Minh City,11/30/2016
IN-2016-CB1241566-41243,CB-1241566,JapanOsakaTakatsuki,11/30/2016
IN-2016-AH105851-41243,AH-105851,AfghaKabulKabul,11/30/2016
ID-2016-YC2189592-41243,YC-2189592,New ZAucklManukau City,11/30/2016
ES-2016-SL20155120-41243,SL-20155120,SpainValenValencia,11/30/2016
ES-2016-NF18475139-41243,NF-18475139,UniteEnglaHemel Hempstead,11/30/2016
ES-2016-MG1787514-41243,MG-1787514,BelgiLimbuGenk,11/30/2016
ES-2016-JM16195120-41243,JM-16195120,SpainCastiValladolid,11/30/2016
CA-2016-TR21325140-41243,TR-213251404,UniteCalifSan Francisco,11/30/2016
CA-2016-TB21280140-41243,TB-212801408,UniteNorthJacksonville,11/30/2016
CA-2016-RP19390140-41243,RP-193901402,UniteWiscoMadison,11/30/2016
CA-2016-JK15730140-41243,JK-157301406,UniteOhioColumbus,11/30/2016
CA-2016-AA10645140-41243,AA-106451406,UniteMassaLowell,11/30/2016
US-2016-MD17860140-41244,MD-178601402,UniteTexasCorpus Christi,12/1/2016
TU-2016-TP11565134-41244,TP-11565134,TurkeDiyarDiyarbakir,12/1/2016
MO-2016-LW721586-41244,LW-721586,MorocGrandCasablanca,12/1/2016
IN-2016-XP2186592-41244,XP-2186592,New ZCanteChristchurch,12/1/2016
IN-2016-RS19765113-41244,RS-19765113,SingaSingaSingapore,12/1/2016
IN-2016-JD1606027-41244,JD-1606027,ChinaJilinChangchun,12/1/2016
ES-2016-RM1967545-41244,RM-1967545,FrancAuverVilleurbanne,12/1/2016
ES-2016-NM1844545-41244,NM-1844545,FrancPays La Baule-Escoublac,12/1/2016
ES-2016-MG1768048-41244,MG-1768048,GermaHesseOffenbach,12/1/2016
ES-2016-KN16450139-41244,KN-16450139,UniteEnglaHuddersfield,12/1/2016
ES-2016-DH1307545-41244,DH-1307545,FrancIle-dTremblay-en-France,12/1/2016
ES-2016-AH1021045-41244,AH-1021045,FrancIle-dParis,12/1/2016
CA-2016-ON18715140-41244,ON-187151406,UniteMarylClinton,12/1/2016
CA-2016-MC17575140-41244,MC-175751402,UniteIllinChicago,12/1/2016
CA-2016-KN16390140-41244,KN-163901406,UniteOhioColumbus,12/1/2016
CA-2016-EM13825140-41244,EM-138251408,UniteGeorgSandy Springs,12/1/2016
CA-2016-DP13165140-41244,DP-131651406,UniteNew YNew York City,12/1/2016
BK-2016-EB375017-41244,EB-375017,BosniFederSarajevo,12/1/2016
US-2016-DD1357098-41245,DD-1357098,PanamPanamPanama City,12/2/2016
SF-2016-YS11880117-41245,YS-11880117,SouthEasteUmtata,12/2/2016
MX-2016-TC2114518-41245,TC-2114518,BraziParaíSousa,12/2/2016
MX-2016-RR1931582-41245,RR-1931582,MexicDistrMexico City,12/2/2016
MX-2016-GM1450093-41245,GM-1450093,NicarManagManagua,12/2/2016
MX-2016-CM1238539-41245,CM-1238539,El SaSan SIlopango,12/2/2016
IZ-2016-CC214561-41245,CC-214561,IraqBabilAl Hillah,12/2/2016
IN-2016-JB1592559-41245,JB-1592559,IndonJawa Jember,12/2/2016
IN-2016-BD115007-41245,BD-115007,AustrWestePerth,12/2/2016
ID-2016-HG14845144-41245,HG-14845144,VietnHo ChHo Chi Minh City,12/2/2016
ES-2016-NL1831045-41245,NL-1831045,FrancAuverGrenoble,12/2/2016
ES-2016-LR1703548-41245,LR-1703548,GermaHambuHamburg,12/2/2016
ES-2016-HF1499548-41245,HF-1499548,GermaNorthSiegen,12/2/2016
CA-2016-NG18430140-41245,NG-184301402,UniteOklahOklahoma City,12/2/2016
CA-2016-MC17635140-41245,MC-176351402,UniteMissoSaint Louis,12/2/2016
SO-2016-DP3000116-41246,DP-3000116,SomalBanaaMogadishu,12/3/2016
CA-2016-CP12085140-41246,CP-120851406,UniteNew YNew York City,12/3/2016
US-2016-TH2110054-41247,TH-2110054,HaitiOuestCarrefour,12/4/2016
US-2016-CS1246036-41247,CS-1246036,DominLa RoLa Romana,12/4/2016
NI-2016-AA64595-41247,AA-64595,NigerLagosLagos,12/4/2016
MX-2016-JS1568593-41247,JS-1568593,NicarManagManagua,12/4/2016
MX-2016-HE1480082-41247,HE-1480082,MexicMorelCuernavaca,12/4/2016
MX-2016-BB1099036-41247,BB-1099036,DominSantoSanto Domingo,12/4/2016
IT-2016-XP2186534-41247,XP-2186534,DenmaHovedCopenhagen,12/4/2016
IN-2016-ZD2192511-41247,ZD-2192511,BanglDhakaDhaka,12/4/2016
IN-2016-TT2126592-41247,TT-2126592,New ZHawkeNapier,12/4/2016
IN-2016-MJ177407-41247,MJ-177407,AustrNew SNewcastle,12/4/2016
IN-2016-LA1678058-41247,LA-1678058,IndiaUttarVaranasi,12/4/2016
IN-2016-CC1237059-41247,CC-1237059,IndonJawa Sukabumi,12/4/2016
ES-2016-EB1384048-41247,EB-1384048,GermaMecklGreifswald,12/4/2016
ES-2016-DN13690120-41247,DN-13690120,SpainMurciCartagena,12/4/2016
CA-2016-RL19615140-41247,RL-196151404,UniteCalifLos Angeles,12/4/2016
CA-2016-RC19825140-41247,RC-198251408,UniteVirgiAlexandria,12/4/2016
CA-2016-NB18655140-41247,NB-186551406,UnitePennsPhiladelphia,12/4/2016
CA-2016-JB15925140-41247,JB-159251404,UniteCalifLos Angeles,12/4/2016
CA-2016-EA14035140-41247,EA-140351406,UniteOhioColumbus,12/4/2016
CA-2016-DK13150140-41247,DK-131501402,UniteIllinDecatur,12/4/2016
CA-2016-BS11590140-41247,BS-115901404,UniteArizoGilbert,12/4/2016
AO-2016-RP98554-41247,RP-98554,AngolLuandLuanda,12/4/2016
US-2016-RC19960140-41248,RC-199601404,UniteOregoSpringfield,12/5/2016
US-2016-CL1189082-41248,CL-1189082,MexicCoahuAcuña,12/5/2016
US-2016-BK11260140-41248,BK-112601402,UniteIllinChicago,12/5/2016
SF-2016-BF975117-41248,BF-975117,SouthGautePretoria,12/5/2016
MX-2016-MS1753082-41248,MS-1753082,MexicGuanaSan Francisco del Rincón,12/5/2016
MX-2016-ME1732026-41248,ME-1732026,ChileAricaArica,12/5/2016
MX-2016-DB1327051-41248,DB-1327051,GuateQuezaQuetzaltenango,12/5/2016
MX-2016-AR1051082-41248,AR-1051082,MexicTamauNuevo Laredo,12/5/2016
IR-2016-HF499560-41248,HF-499560,IranTehraTehran,12/5/2016
IN-2016-VM2183558-41248,VM-2183558,IndiaRajasKota,12/5/2016
IN-2016-SC2069559-41248,SC-2069559,IndonJakarJakarta,12/5/2016
IN-2016-GH14665113-41248,GH-14665113,SingaSingaSingapore,12/5/2016
IN-2016-DM1301527-41248,DM-1301527,ChinaHunanLianyuan,12/5/2016
IN-2016-CM1223527-41248,CM-1223527,ChinaGuangNanning,12/5/2016
IN-2016-AH1021027-41248,AH-1021027,ChinaInnerBaotou,12/5/2016
IN-2016-AG1049527-41248,AG-1049527,ChinaHunanXiangtan,12/5/2016
ID-2016-LW168257-41248,LW-168257,AustrWestePerth,12/5/2016
ES-2016-PF19165139-41248,PF-19165139,UniteEnglaStockport,12/5/2016
ES-2016-MC1727545-41248,MC-1727545,FrancCentrSaint-Pierre-des-Corps,12/5/2016
ES-2016-LT1711048-41248,LT-1711048,GermaHambuHamburg,12/5/2016
ES-2016-CM1181564-41248,CM-1181564,ItalyApuliFoggia,12/5/2016
ES-2016-BT1168064-41248,BT-1168064,ItalySicilVittoria,12/5/2016
ES-2016-BF1100545-41248,BF-1100545,FrancAuverFirminy,12/5/2016
CA-2016-RS19765140-41248,RS-197651404,UniteCalifLos Angeles,12/5/2016
CA-2016-LF17185140-41248,LF-171851402,UniteTexasHouston,12/5/2016
CA-2016-BG11035140-41248,BG-110351408,UniteTenneMemphis,12/5/2016
US-2016-MD1786098-41249,MD-1786098,PanamPanamPanama City,12/6/2016
RW-2016-AG390109-41249,AG-390109,RwandSouthGitarama,12/6/2016
PL-2016-JD5790103-41249,JD-5790103,PolanMasovSiedlce,12/6/2016
MX-2016-TG2164026-41249,TG-2164026,ChileSantiSantiago,12/6/2016
MX-2016-BF1097518-41249,BF-1097518,BraziParaíJoão Pessoa,12/6/2016
MX-2016-BD1163582-41249,BD-1163582,MexicDuranDurango,12/6/2016
MD-2016-ZD1192583-41249,ZD-1192583,MoldoChisiChisinau,12/6/2016
IN-2016-TM2149027-41249,TM-2149027,ChinaZhejiYiwu,12/6/2016
IN-2016-SE2011058-41249,SE-2011058,IndiaMaharLatur,12/6/2016
IN-2016-SC200507-41249,SC-200507,AustrQueenGold Coast,12/6/2016
IN-2016-PO1886511-41249,PO-1886511,BanglChittChittagong,12/6/2016
IN-2016-JP1613527-41249,JP-1613527,ChinaHeiloShangzhi,12/6/2016
IN-2016-BP111857-41249,BP-111857,AustrNew SGoulburn,12/6/2016
ID-2016-SA20830118-41249,SA-20830118,SouthSeoulSeoul,12/6/2016
ES-2016-PG1882048-41249,PG-1882048,GermaSaxonMagdeburg,12/6/2016
ES-2016-KM1666048-41249,KM-1666048,GermaBerliBerlin,12/6/2016
CA-2016-PO18850140-41249,PO-188501408,UniteVirgiVirginia Beach,12/6/2016
CA-2016-FP14320140-41249,FP-143201404,UniteCalifLos Angeles,12/6/2016
CA-2016-EH14005140-41249,EH-140051404,UniteCalifSan Francisco,12/6/2016
CA-2016-AS10630140-41249,AS-106301404,UniteWashiSeattle,12/6/2016
US-2016-FM1429036-41250,FM-1429036,DominSantoSanto Domingo,12/7/2016
US-2016-CD12280143-41250,CD-12280143,VenezDistrCaracas,12/7/2016
US-2016-AG1030018-41250,AG-1030018,BraziMato Pontes e Lacerda,12/7/2016
TU-2016-EH3765134-41250,EH-3765134,TurkeMersiTarsus,12/7/2016
SU-2016-JH5985122-41250,JH-5985122,SudanGezirWad Madani,12/7/2016
SA-2016-CM2385110-41250,CM-2385110,SaudiAr RiRiyadh,12/7/2016
RS-2016-ND8460108-41250,ND-8460108,RussiIrkutUsol'ye-Sibirskoye,12/7/2016
NI-2016-JK562595-41250,JK-562595,NigerLagosLagos,12/7/2016
MX-2016-SW2075593-41250,SW-2075593,NicarMatagMatagalpa,12/7/2016
MX-2016-SC2069536-41250,SC-2069536,DominSantoSanto Domingo,12/7/2016
MX-2016-BG1169582-41250,BG-1169582,MexicSinalCuliacán,12/7/2016
MX-2016-AG1030082-41250,AG-1030082,MexicChihuJuárez,12/7/2016
